sample	well	conc	GAP_conc	sensor_conc	date	fit	slope	intercept	percent_fit	k_est	f_plateau_est	cutoff_time	Time	raw_fluo	row	column	condition	buffer_background_fluo	fluorescence	mean_no_GAP_fluorescence	corrected_fluorescence	cal_slope	cal_intercept	product_conc
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3156	9177	G	7	20190207-PE1_WT-G7-5-0.0952-20	5308.5	3868.5	748.26	3120.24	3.713e-4	0.1462813	1.3047373000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3160	9032	G	7	20190207-PE1_WT-G7-5-0.0952-20	5311.5	3720.5	748.26	2972.24	3.713e-4	0.1462813	1.2497849
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3164	9047	G	7	20190207-PE1_WT-G7-5-0.0952-20	5371.5	3675.5	748.26	2927.24	3.713e-4	0.1462813	1.2330764
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3168	9062	G	7	20190207-PE1_WT-G7-5-0.0952-20	5310.5	3751.5	748.26	3003.24	3.713e-4	0.1462813	1.2612952000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3172	9062	G	7	20190207-PE1_WT-G7-5-0.0952-20	5310	3752	748.26	3003.74	3.713e-4	0.1462813	1.2612952000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3176	9124	G	7	20190207-PE1_WT-G7-5-0.0952-20	5290	3834	748.26	3085.74	3.713e-4	0.1462813	1.2917418
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3180	9161	G	7	20190207-PE1_WT-G7-5-0.0952-20	5297.5	3863.5	748.26	3115.24	3.713e-4	0.1462813	1.3028808
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3184	9124	G	7	20190207-PE1_WT-G7-5-0.0952-20	5325	3799	748.26	3050.74	3.713e-4	0.1462813	1.2787463000000001
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3188	9121	G	7	20190207-PE1_WT-G7-5-0.0952-20	5340.5	3780.5	748.26	3032.24	3.713e-4	0.1462813	1.2720629
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3192	9070	G	7	20190207-PE1_WT-G7-5-0.0952-20	5315.5	3754.5	748.26	3006.24	3.713e-4	0.1462813	1.2624091000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3196	9176	G	7	20190207-PE1_WT-G7-5-0.0952-20	5341	3835	748.26	3086.74	3.713e-4	0.1462813	1.2921131000000001
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3200	9207	G	7	20190207-PE1_WT-G7-5-0.0952-20	5325.5	3881.5	748.26	3133.24	3.713e-4	0.1462813	1.3095642
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3204	9148	G	7	20190207-PE1_WT-G7-5-0.0952-20	5302.5	3845.5	748.26	3097.24	3.713e-4	0.1462813	1.2961974
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3208	9108	G	7	20190207-PE1_WT-G7-5-0.0952-20	5330	3778	748.26	3029.74	3.713e-4	0.1462813	1.270949
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3212	9151	G	7	20190207-PE1_WT-G7-5-0.0952-20	5331.5	3819.5	748.26	3071.24	3.713e-4	0.1462813	1.2865436000000001
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3216	9070	G	7	20190207-PE1_WT-G7-5-0.0952-20	5324	3746	748.26	2997.74	3.713e-4	0.1462813	1.2590674000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3220	9067	G	7	20190207-PE1_WT-G7-5-0.0952-20	5296	3771	748.26	3022.74	3.713e-4	0.1462813	1.2683499
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3224	9142	G	7	20190207-PE1_WT-G7-5-0.0952-20	5345.5	3796.5	748.26	3048.24	3.713e-4	0.1462813	1.2780037000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3228	9107	G	7	20190207-PE1_WT-G7-5-0.0952-20	5329.5	3777.5	748.26	3029.24	3.713e-4	0.1462813	1.270949
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3232	9118	G	7	20190207-PE1_WT-G7-5-0.0952-20	5324.5	3793.5	748.26	3045.24	3.713e-4	0.1462813	1.2768898000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3236	9090	G	7	20190207-PE1_WT-G7-5-0.0952-20	5333	3757	748.26	3008.74	3.713e-4	0.1462813	1.2631517
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3240	9148	G	7	20190207-PE1_WT-G7-5-0.0952-20	5362.5	3785.5	748.26	3037.24	3.713e-4	0.1462813	1.2739194
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3244	9065	G	7	20190207-PE1_WT-G7-5-0.0952-20	5300.5	3764.5	748.26	3016.24	3.713e-4	0.1462813	1.2661221
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3248	9140	G	7	20190207-PE1_WT-G7-5-0.0952-20	5306.5	3833.5	748.26	3085.24	3.713e-4	0.1462813	1.2917418
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3252	9221	G	7	20190207-PE1_WT-G7-5-0.0952-20	5308.5	3912.5	748.26	3164.24	3.713e-4	0.1462813	1.3210745000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3256	9105	G	7	20190207-PE1_WT-G7-5-0.0952-20	5355.5	3749.5	748.26	3001.24	3.713e-4	0.1462813	1.2605526000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3260	9183	G	7	20190207-PE1_WT-G7-5-0.0952-20	5329	3854	748.26	3105.74	3.713e-4	0.1462813	1.2991678000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3264	9213	G	7	20190207-PE1_WT-G7-5-0.0952-20	5340.5	3872.5	748.26	3124.24	3.713e-4	0.1462813	1.3062225
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3268	9166	G	7	20190207-PE1_WT-G7-5-0.0952-20	5333	3833	748.26	3084.74	3.713e-4	0.1462813	1.2913705000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3272	9186	G	7	20190207-PE1_WT-G7-5-0.0952-20	5297	3889	748.26	3140.74	3.713e-4	0.1462813	1.3121633000000001
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3276	9211	G	7	20190207-PE1_WT-G7-5-0.0952-20	5354	3857	748.26	3108.74	3.713e-4	0.1462813	1.3002817000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3280	9091	G	7	20190207-PE1_WT-G7-5-0.0952-20	5322	3769	748.26	3020.74	3.713e-4	0.1462813	1.2676073
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3284	9150	G	7	20190207-PE1_WT-G7-5-0.0952-20	5321	3829	748.26	3080.74	3.713e-4	0.1462813	1.2898853000000001
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3288	9147	G	7	20190207-PE1_WT-G7-5-0.0952-20	5334	3813	748.26	3064.74	3.713e-4	0.1462813	1.2839445
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3292	9156	G	7	20190207-PE1_WT-G7-5-0.0952-20	5321.5	3834.5	748.26	3086.24	3.713e-4	0.1462813	1.2921131000000001
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3296	9185	G	7	20190207-PE1_WT-G7-5-0.0952-20	5330.5	3854.5	748.26	3106.24	3.713e-4	0.1462813	1.2995391
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3300	9097	G	7	20190207-PE1_WT-G7-5-0.0952-20	5324.5	3772.5	748.26	3024.24	3.713e-4	0.1462813	1.2690925000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3304	9204	G	7	20190207-PE1_WT-G7-5-0.0952-20	5306.5	3897.5	748.26	3149.24	3.713e-4	0.1462813	1.3155050000000001
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3308	9180	G	7	20190207-PE1_WT-G7-5-0.0952-20	5293	3887	748.26	3138.74	3.713e-4	0.1462813	1.3114207000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3312	9170	G	7	20190207-PE1_WT-G7-5-0.0952-20	5270	3900	748.26	3151.74	3.713e-4	0.1462813	1.3162476
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3316	9186	G	7	20190207-PE1_WT-G7-5-0.0952-20	5305.5	3880.5	748.26	3132.24	3.713e-4	0.1462813	1.3091929000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3320	9208	G	7	20190207-PE1_WT-G7-5-0.0952-20	5314	3894	748.26	3145.74	3.713e-4	0.1462813	1.3140198
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3324	9229	G	7	20190207-PE1_WT-G7-5-0.0952-20	5311	3918	748.26	3169.74	3.713e-4	0.1462813	1.322931
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3328	9221	G	7	20190207-PE1_WT-G7-5-0.0952-20	5339	3882	748.26	3133.74	3.713e-4	0.1462813	1.3095642
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3332	9229	G	7	20190207-PE1_WT-G7-5-0.0952-20	5325.5	3903.5	748.26	3155.24	3.713e-4	0.1462813	1.3177328000000001
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3336	9268	G	7	20190207-PE1_WT-G7-5-0.0952-20	5324	3944	748.26	3195.74	3.713e-4	0.1462813	1.3325848000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3340	9172	G	7	20190207-PE1_WT-G7-5-0.0952-20	5298	3874	748.26	3125.74	3.713e-4	0.1462813	1.3065938000000001
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3344	9280	G	7	20190207-PE1_WT-G7-5-0.0952-20	5321.5	3958.5	748.26	3210.24	3.713e-4	0.1462813	1.3381543000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3348	9310	G	7	20190207-PE1_WT-G7-5-0.0952-20	5341.5	3968.5	748.26	3220.24	3.713e-4	0.1462813	1.3418673
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3352	9181	G	7	20190207-PE1_WT-G7-5-0.0952-20	5330	3851	748.26	3102.74	3.713e-4	0.1462813	1.2980539000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3356	9210	G	7	20190207-PE1_WT-G7-5-0.0952-20	5330.5	3879.5	748.26	3131.24	3.713e-4	0.1462813	1.3088216000000001
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3360	9185	G	7	20190207-PE1_WT-G7-5-0.0952-20	5361	3824	748.26	3075.74	3.713e-4	0.1462813	1.2880288000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3364	9179	G	7	20190207-PE1_WT-G7-5-0.0952-20	5334.5	3844.5	748.26	3096.24	3.713e-4	0.1462813	1.2958261000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3368	9218	G	7	20190207-PE1_WT-G7-5-0.0952-20	5330.5	3887.5	748.26	3139.24	3.713e-4	0.1462813	1.311792
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3372	9300	G	7	20190207-PE1_WT-G7-5-0.0952-20	5321.5	3978.5	748.26	3230.24	3.713e-4	0.1462813	1.3455803000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3376	9297	G	7	20190207-PE1_WT-G7-5-0.0952-20	5308	3989	748.26	3240.74	3.713e-4	0.1462813	1.3492933000000003
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3380	9215	G	7	20190207-PE1_WT-G7-5-0.0952-20	5302	3913	748.26	3164.74	3.713e-4	0.1462813	1.3210745000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3384	9282	G	7	20190207-PE1_WT-G7-5-0.0952-20	5341	3941	748.26	3192.74	3.713e-4	0.1462813	1.3314709000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3388	9239	G	7	20190207-PE1_WT-G7-5-0.0952-20	5346.5	3892.5	748.26	3144.24	3.713e-4	0.1462813	1.3136485000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3392	9249	G	7	20190207-PE1_WT-G7-5-0.0952-20	5314	3935	748.26	3186.74	3.713e-4	0.1462813	1.3292431000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3396	9201	G	7	20190207-PE1_WT-G7-5-0.0952-20	5332	3869	748.26	3120.74	3.713e-4	0.1462813	1.3047373000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3400	9239	G	7	20190207-PE1_WT-G7-5-0.0952-20	5331.5	3907.5	748.26	3159.24	3.713e-4	0.1462813	1.3192180000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3404	9375	G	7	20190207-PE1_WT-G7-5-0.0952-20	5314.5	4060.5	748.26	3312.24	3.713e-4	0.1462813	1.3760269
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3408	9300	G	7	20190207-PE1_WT-G7-5-0.0952-20	5307.5	3992.5	748.26	3244.24	3.713e-4	0.1462813	1.3507785
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3412	9189	G	7	20190207-PE1_WT-G7-5-0.0952-20	5334.5	3854.5	748.26	3106.24	3.713e-4	0.1462813	1.2995391
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3416	9301	G	7	20190207-PE1_WT-G7-5-0.0952-20	5302.5	3998.5	748.26	3250.24	3.713e-4	0.1462813	1.3530063
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3420	9395	G	7	20190207-PE1_WT-G7-5-0.0952-20	5301	4094	748.26	3345.74	3.713e-4	0.1462813	1.3882798
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3424	9352	G	7	20190207-PE1_WT-G7-5-0.0952-20	5323	4029	748.26	3280.74	3.713e-4	0.1462813	1.3641453000000001
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3428	9380	G	7	20190207-PE1_WT-G7-5-0.0952-20	5301	4079	748.26	3330.74	3.713e-4	0.1462813	1.3827103
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3432	9266	G	7	20190207-PE1_WT-G7-5-0.0952-20	5337.5	3928.5	748.26	3180.24	3.713e-4	0.1462813	1.3270153000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3436	9214	G	7	20190207-PE1_WT-G7-5-0.0952-20	5324.5	3889.5	748.26	3141.24	3.713e-4	0.1462813	1.3125346000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3440	9353	G	7	20190207-PE1_WT-G7-5-0.0952-20	5325	4028	748.26	3279.74	3.713e-4	0.1462813	1.363774
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3444	9302	G	7	20190207-PE1_WT-G7-5-0.0952-20	5329	3973	748.26	3224.74	3.713e-4	0.1462813	1.3433525000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3448	9289	G	7	20190207-PE1_WT-G7-5-0.0952-20	5329	3960	748.26	3211.74	3.713e-4	0.1462813	1.3385256
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3452	9373	G	7	20190207-PE1_WT-G7-5-0.0952-20	5301.5	4071.5	748.26	3323.24	3.713e-4	0.1462813	1.3801112000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3456	9361	G	7	20190207-PE1_WT-G7-5-0.0952-20	5335	4026	748.26	3277.74	3.713e-4	0.1462813	1.3630314000000001
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3460	9333	G	7	20190207-PE1_WT-G7-5-0.0952-20	5297.5	4035.5	748.26	3287.24	3.713e-4	0.1462813	1.3667444000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3464	9291	G	7	20190207-PE1_WT-G7-5-0.0952-20	5309.5	3981.5	748.26	3233.24	3.713e-4	0.1462813	1.3466942000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3468	9335	G	7	20190207-PE1_WT-G7-5-0.0952-20	5317	4018	748.26	3269.74	3.713e-4	0.1462813	1.3600610000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3472	9301	G	7	20190207-PE1_WT-G7-5-0.0952-20	5308	3993	748.26	3244.74	3.713e-4	0.1462813	1.3507785
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3476	9374	G	7	20190207-PE1_WT-G7-5-0.0952-20	5325.5	4048.5	748.26	3300.24	3.713e-4	0.1462813	1.3715713
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3480	9297	G	7	20190207-PE1_WT-G7-5-0.0952-20	5311.5	3985.5	748.26	3237.24	3.713e-4	0.1462813	1.3481794000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3484	9397	G	7	20190207-PE1_WT-G7-5-0.0952-20	5346.5	4050.5	748.26	3302.24	3.713e-4	0.1462813	1.3723139000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3488	9310	G	7	20190207-PE1_WT-G7-5-0.0952-20	5345.5	3964.5	748.26	3216.24	3.713e-4	0.1462813	1.3403821000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3492	9359	G	7	20190207-PE1_WT-G7-5-0.0952-20	5296	4063	748.26	3314.74	3.713e-4	0.1462813	1.3767695000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3496	9396	G	7	20190207-PE1_WT-G7-5-0.0952-20	5290	4106	748.26	3357.74	3.713e-4	0.1462813	1.3927354
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3500	9446	G	7	20190207-PE1_WT-G7-5-0.0952-20	5302.5	4143.5	748.26	3395.24	3.713e-4	0.1462813	1.4068448000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3504	9407	G	7	20190207-PE1_WT-G7-5-0.0952-20	5295	4112	748.26	3363.74	3.713e-4	0.1462813	1.3949632
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3508	9373	G	7	20190207-PE1_WT-G7-5-0.0952-20	5318.5	4054.5	748.26	3306.24	3.713e-4	0.1462813	1.3737991
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3512	9354	G	7	20190207-PE1_WT-G7-5-0.0952-20	5296	4058	748.26	3309.74	3.713e-4	0.1462813	1.374913
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3516	9419	G	7	20190207-PE1_WT-G7-5-0.0952-20	5317.5	4101.5	748.26	3353.24	3.713e-4	0.1462813	1.3912502000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3520	9381	G	7	20190207-PE1_WT-G7-5-0.0952-20	5302	4079	748.26	3330.74	3.713e-4	0.1462813	1.3827103
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3524	9370	G	7	20190207-PE1_WT-G7-5-0.0952-20	5291.5	4078.5	748.26	3330.24	3.713e-4	0.1462813	1.3827103
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3528	9383	G	7	20190207-PE1_WT-G7-5-0.0952-20	5290.5	4092.5	748.26	3344.24	3.713e-4	0.1462813	1.3879085000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3532	9407	G	7	20190207-PE1_WT-G7-5-0.0952-20	5323	4084	748.26	3335.74	3.713e-4	0.1462813	1.3845668000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3536	9457	G	7	20190207-PE1_WT-G7-5-0.0952-20	5320	4137	748.26	3388.74	3.713e-4	0.1462813	1.4042457000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3540	9445	G	7	20190207-PE1_WT-G7-5-0.0952-20	5305.5	4139.5	748.26	3391.24	3.713e-4	0.1462813	1.4053596000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3544	9344	G	7	20190207-PE1_WT-G7-5-0.0952-20	5294	4050	748.26	3301.74	3.713e-4	0.1462813	1.3719426000000001
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3548	9393	G	7	20190207-PE1_WT-G7-5-0.0952-20	5317	4076	748.26	3327.74	3.713e-4	0.1462813	1.3815964
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3552	9481	G	7	20190207-PE1_WT-G7-5-0.0952-20	5291	4190	748.26	3441.74	3.713e-4	0.1462813	1.4239246
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3556	9478	G	7	20190207-PE1_WT-G7-5-0.0952-20	5341.5	4136.5	748.26	3388.24	3.713e-4	0.1462813	1.4042457000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3560	9403	G	7	20190207-PE1_WT-G7-5-0.0952-20	5280.5	4122.5	748.26	3374.24	3.713e-4	0.1462813	1.3990475000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3564	9476	G	7	20190207-PE1_WT-G7-5-0.0952-20	5346	4130	748.26	3381.74	3.713e-4	0.1462813	1.4016466
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3568	9424	G	7	20190207-PE1_WT-G7-5-0.0952-20	5342.5	4081.5	748.26	3333.24	3.713e-4	0.1462813	1.3838242
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3572	9445	G	7	20190207-PE1_WT-G7-5-0.0952-20	5320	4125	748.26	3376.74	3.713e-4	0.1462813	1.3997901000000001
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3576	9494	G	7	20190207-PE1_WT-G7-5-0.0952-20	5334.5	4159.5	748.26	3411.24	3.713e-4	0.1462813	1.4127856
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3580	9421	G	7	20190207-PE1_WT-G7-5-0.0952-20	5313.5	4107.5	748.26	3359.24	3.713e-4	0.1462813	1.3934780000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3584	9521	G	7	20190207-PE1_WT-G7-5-0.0952-20	5297.5	4223.5	748.26	3475.24	3.713e-4	0.1462813	1.4365488000000002
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3588	9382	G	7	20190207-PE1_WT-G7-5-0.0952-20	5308.5	4073.5	748.26	3325.24	3.713e-4	0.1462813	1.3808538000000001
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3592	9423	G	7	20190207-PE1_WT-G7-5-0.0952-20	5287	4136	748.26	3387.74	3.713e-4	0.1462813	1.4038744
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3596	9397	G	7	20190207-PE1_WT-G7-5-0.0952-20	5318.5	4078.5	748.26	3330.24	3.713e-4	0.1462813	1.3827103
PE1_WT	G7	5	0.0952	20	20190207	lin	4e-4	0.123	0.24	NA	NA	NA	3600	9409	G	7	20190207-PE1_WT-G7-5-0.0952-20	5280	4129	748.26	3380.74	3.713e-4	0.1462813	1.4012753000000002
PE1_WT	A1	5	0	20	20190207	lin	NA	NA	NA	NA	NA	NA	0	5883	A	1	20190207-PE1_WT-A1-5-0-20	5329	554	615.54	-61.539999999999964	3.713e-4	0.1462813	0.123632
PE1_WT	A1	5	0	20	20190207	lin	NA	NA	NA	NA	NA	NA	4	5944	A	1	20190207-PE1_WT-A1-5-0-20	5299.5	644.5	615.54	28.960000000000036	3.713e-4	0.1462813	0.1566777
PE1_WT	A1	5	0	20	20190207	lin	NA	NA	NA	NA	NA	NA	8	5874	A	1	20190207-PE1_WT-A1-5-0-20	5319.5	554.5	615.54	-61.039999999999964	3.713e-4	0.1462813	0.123632
PE1_WT	A1	5	0	20	20190207	lin	NA	NA	NA	NA	NA	NA	12	6015	A	1	20190207-PE1_WT-A1-5-0-20	5328.5	686.5	615.54	70.96000000000004	3.713e-4	0.1462813	0.1722723
PE1_WT	A1	5	0	20	20190207	lin	NA	NA	NA	NA	NA	NA	16	5973	A	1	20190207-PE1_WT-A1-5-0-20	5349.5	623.5	615.54	7.960000000000036	3.713e-4	0.1462813	0.1488804
